EDCS-ID	publication	province	place	dating_from	dating_to	date_not_before	date_not_after	status	inscription	inscription_conservative_cleaning	inscription_interpretive_cleaning	material	comment	latitude	longitude	language	photo	partner_link	extra_text	extra_html	raw_dating
EDCS-08100259	ILAlg-02-01, 00927 = AntAfr-1973-133	Numidia	Constantine / Bordj Saguiet er Roum / Cirta	171	230	171	230	tituli sepulcrales;  tria nomina;  viri	D(is) M(anibus) / M(arcus) Arrunti/us L(uci) f(ilius) Q(uirina) / Manilianus / v(ixit) a(nnos) LXXV / h(ic) s(itus) e(st)	D M M Arruntius L f Q Manilianus v a LXXV h s e	Dis Manibus Marcus Arruntius Luci filius Quirina Manilianus vixit annos LXXV hic situs est	lapis		36.364519	6.608260						171 to 230
EDCS-08100260	ILAlg-02-01, 00929 = AntAfr-1973-133	Numidia	Constantine / Bordj Saguiet er Roum / Cirta	171	230	171	230	mulieres;  tituli sepulcrales	D(is) [M(anibus)] / Arr[un]/tia [3] / T[1]V[	D Arr tia T V	Dis Manibus Arruntia T V	lapis		36.364519	6.608260						171 to 230
EDCS-08100261	ILAlg-02-01, 00934 = AntAfr-1973-133	Numidia	Constantine / Bordj Saguiet er Roum / Cirta	-30	117	-30	117	mulieres;  tituli sepulcrales;  tria nomina	Asinia / Felicia / mul(ieri) rarissim(a)e / v(ixit) a(nnos) XXXX / h(ic) s(ita) e(st)	Asinia Felicia mul rarissime v a XXXX h s e	Asinia Felicia mulieri rarissimae vixit annos XXXX hic sita est	lapis		36.364519	6.608260						-30 to 117
EDCS-08100262	ILAlg-02-01, 00935 = AntAfr-1973-133	Numidia	Constantine / Bordj Saguiet er Roum / Cirta	171	230	171	230	tituli sepulcrales;  viri	D(is) M(anibus) / P(ublius) Atilius / [	D M P Atilius	Dis Manibus Publius Atilius	lapis		36.364519	6.608260						171 to 230
EDCS-08100263	ILAlg-02-01, 00936 = AntAfr-1973-133	Numidia	Constantine / Bordj Saguiet er Roum / Cirta	171	230	171	230	mulieres;  tituli sepulcrales;  tria nomina	D(is) M(anibus) / Atilia / Saturnina / [	D M Atilia Saturnina	Dis Manibus Atilia Saturnina	lapis		36.364519	6.608260						171 to 230
EDCS-08100264	ILAlg-02-01, 00942 = AntAfr-1973-133	Numidia	Constantine / Bordj Saguiet er Roum / Cirta	-30	117	-30	117	mulieres;  tituli sepulcrales;  tria nomina;  viri	Aufidia / Dativa po/s(u)it marit/o Aelio A/[d]vento f(ilio)	Aufidia Dativa posit marito Aelio A vento f	Aufidia Dativa posuit marito Aelio Advento filio	lapis		36.364519	6.608260						-30 to 117
EDCS-08100265	ILAlg-02-01, 00944 = AntAfr-1973-133	Numidia	Constantine / Bordj Saguiet er Roum / Cirta	-30	117	-30	117	mulieres;  tituli sepulcrales;  tria nomina	Avilia L(uci) f(ilia) / Musibia / vix(it) a(nnos) XIII / h(ic) e(st) s(ita) / o(ssa) t(ibi) b(ene) q(uiescant)	Avilia L f Musibia vix a XIII h e s o t b q	Avilia Luci filia Musibia vixit annos XIII hic est sita ossa tibi bene quiescant	lapis		36.364519	6.608260						-30 to 117
EDCS-08100266	ILAlg-02-01, 00945 = AntAfr-1973-133	Numidia	Constantine / Bordj Saguiet er Roum / Cirta	171	230	171	230	tituli sepulcrales;  tria nomina;  viri	D(is) M(anibus) / Aulus / Nerius / v(ixit) a(nnos) LXXXI / h(ic) s(itus) e(st)	D M Aulus Nerius v a LXXXI h s e	Dis Manibus Aulus Nerius vixit annos LXXXI hic situs est	lapis		36.364519	6.608260						171 to 230
EDCS-08100268	ILAlg-02-01, 00946a = AntAfr-1973-133	Numidia	Constantine / Bordj Saguiet er Roum / Cirta	171	230	171	230	mulieres;  tituli sepulcrales;  tria nomina;  viri	D(is) M(anibus) / Aurel[i]/us Vict(or) / v(ixit) a(nnos) LXII / Aurelia / Cunic(a?) fe/cit	D M Aurel us Vict v a LXII Aurelia Cunic fecit	Dis Manibus Aurelius Victor vixit annos LXII Aurelia Cunica fecit	lapis		36.364519	6.608260						171 to 230
EDCS-08100269	ILAlg-02-01, 00947 = AntAfr-1973-133	Numidia	Constantine / Bordj Saguiet er Roum / Cirta	231	270	231	270	tituli sepulcrales;  tria nomina;  viri	Mem(oriae) M(arci) Aureli M(arci) f(ilii) // Vic/tori/s v(ixit) an(nos)	Mem M Aureli M f Victoris v an	Memoriae Marci Aureli Marci filii Victoris vixit annos	lapis		36.364519	6.608260						231 to 270
EDCS-08100270	ILAlg-02-01, 00951 = AntAfr-1973-133	Numidia	Constantine / Bordj Saguiet er Roum / Cirta	171	230	171	230	mulieres;  tituli sepulcrales;  tria nomina	D(is) M(anibus) / B(a)ebia / Iucun/ditas / v(ixit) a(nnos) XXV	D M Bebia Iucunditas v a XXV	Dis Manibus Baebia Iucunditas vixit annos XXV	lapis		36.364519	6.608260						171 to 230
EDCS-08100271	ILAlg-02-01, 00958 = AntAfr-1973-133	Numidia	Constantine / Bordj Saguiet er Roum / Cirta	-30	117	-30	117	mulieres;  nomen singulare;  tituli sepulcrales	Blasi/e h(ic) s(ita) / e(st) o(ssa) f(eliciter) / v(ixit) a(nnos) IX	Blasie h s e o f v a IX	Blasie hic sita est ossa feliciter vixit annos IX	lapis		36.364519	6.608260						-30 to 117
EDCS-08100272	ILAlg-02-01, 00960 = AntAfr-1973-133	Numidia	Constantine / Bordj Saguiet er Roum / Cirta	-30	117	-30	117	mulieres;  nomen singulare;  tituli sepulcrales	Blatta / v(ixit) a(nnos) V	Blatta v a V	Blatta vixit annos V	lapis		36.364519	6.608260						-30 to 117
EDCS-08100273	ILAlg-02-01, 00961 = AntAfr-1973-133	Numidia	Constantine / Bordj Saguiet er Roum / Cirta	171	230	171	230	tituli sepulcrales;  tria nomina;  viri	D(is) M(anibus) / C(aius) Bomb/ius Cic/eronia/nus v(ixit) a(nnos) / XVI h(ic) s(itus) e(st)	D M C Bombius Ciceronianus v a XVI h s e	Dis Manibus Caius Bombius Ciceronianus vixit annos XVI hic situs est	lapis		36.364519	6.608260		http://db.edcs.eu/epigr/bilder.php?bilder.php?s_language=en&bild=$EDCS-08100273.jpg				171 to 230
EDCS-08100274	ILAlg-02-01, 00964 = AntAfr-1973-133	Numidia	Constantine / Bordj Saguiet er Roum / Cirta	231	270	231	270	mulieres;  tituli sepulcrales;  tria nomina;  viri	Memoriae / Brinniae Ianua/riae coniugi rar/issimae v(ixit) a(nnos) L	Memoriae Brinniae Ianuariae coniugi rarissimae v a L	Memoriae Brinniae Ianuariae coniugi rarissimae vixit annos L	lapis		36.364519	6.608260						231 to 270
EDCS-08100275	ILAlg-02-01, 00968 = AntAfr-1973-133	Numidia	Constantine / Bordj Saguiet er Roum / Cirta	-30	117	-30	117	mulieres;  tituli sepulcrales;  tria nomina;  viri	L(ucius) C() Em(p)to/r v(ixit) a(nnos) XX/I h(ic) e(st) p(ositus) / C() Ian(uaria) m(ater) p(osuit)	L C Emtor v a XXI h e p C Ian m p	Lucius C Emptor vixit annos XXI hic est positus C Ianuaria mater posuit	lapis		36.364519	6.608260						-30 to 117
EDCS-08100276	ILAlg-02-01, 00976 = AntAfr-1973-133	Numidia	Constantine / Bordj Saguiet er Roum / Cirta	171	230	171	230	tituli sepulcrales;  tria nomina;  viri	D(is) M(anibus) / C(a)ecili/us Ma/ro v(ixit) / a(nnos) XV	D M Cecilius Maro v a XV	Dis Manibus Caecilius Maro vixit annos XV	lapis		36.364519	6.608260						171 to 230
EDCS-08100277	ILAlg-02-01, 00978 = AntAfr-1973-133	Numidia	Constantine / Bordj Saguiet er Roum / Cirta	171	230	171	230	tituli sepulcrales;  tria nomina;  viri	D(is) M(anibus) / Caecilio Opta/t<o=I> v(ixit) a(nnos) XXXI / h(ic) s(itus) e(st)	D M Caecilio OptatI v a XXXI h s e	Dis Manibus Caecilio Optato vixit annos XXXI hic situs est	lapis		36.364519	6.608260						171 to 230
EDCS-08100278	ILAlg-02-01, 00979 = AntAfr-1973-133	Numidia	Constantine / Bordj Saguiet er Roum / Cirta	-30	117	-30	117	tituli sepulcrales;  tria nomina;  viri	Sex(tus) Caecilius / C(ai) f(ilius) Quir(ina) Potitus / h(ic) s(itus) e(st) v(ixit) a(nnos) XXX / o(ssa) t(ibi) b(ene) q(uiescant)	Sex Caecilius C f Quir Potitus h s e v a XXX o t b q	Sextus Caecilius Cai filius Quirina Potitus hic situs est vixit annos XXX ossa tibi bene quiescant	lapis		36.364519	6.608260						-30 to 117
EDCS-08100279	ILAlg-02-01, 00981 = AntAfr-1973-133	Numidia	Constantine / Bordj Saguiet er Roum / Cirta	-30	117	-30	117	tituli sepulcrales;  tria nomina;  viri	C(aius) C(a)eciliu/s Urban/us v(ixit) (!) XXXV /III h(ic) s(itus)	C Cecilius Urbanus v XXXV III h s	Caius Caecilius Urbanus vixit XXXV III hic situs	lapis		36.364519	6.608260						-30 to 117
EDCS-08100280	ILAlg-02-01, 00982 = AntAfr-1973-133	Numidia	Constantine / Bordj Saguiet er Roum / Cirta	171	230	171	230	tituli sepulcrales;  tria nomina;  viri	[D(is)] M(anibus) / L(ucius) Caec[ili]us L(uci) <f=L>(ilius?) Quir(ina) [3]VI/anus v(ixit) a(nnos) [1]X[	M L Caec us L L Quir VIanus v a X	Dis Manibus Lucius Caecilius Luci filius Quirina VIanus vixit annos X	lapis		36.364519	6.608260						171 to 230
EDCS-08100281	ILAlg-02-01, 00985 = AntAfr-1973-133	Numidia	Constantine / Bordj Saguiet er Roum / Cirta	171	230	171	230	mulieres;  tituli sepulcrales;  tria nomina	D(is) M(anibus) s(acrum) / C(a)ecilia / Casia v(ixit) a(nnos) / qui<n=M>que	D M s Cecilia Casia v a quiM que	Dis Manibus sacrum Caecilia Casia vixit annos quin que	lapis		36.364519	6.608260						171 to 230
EDCS-08100283	ILAlg-02-01, 00987 = AntAfr-1973-133	Numidia	Constantine / Bordj Saguiet er Roum / Cirta	171	230	171	230	mulieres;  tituli sepulcrales;  tria nomina;  viri	D(is) M(anibus) / Caecili/ae Eupo/riae con/iugi v(ixit) a(nnos) XLV h(ic) s(ita) e(st)	D M Caeciliae Euporiae coniugi v a XLV h s e	Dis Manibus Caeciliae Euporiae coniugi vixit annos XLV hic sita est	lapis		36.364519	6.608260						171 to 230
EDCS-08100284	ILAlg-02-01, 00994 = AntAfr-1973-133	Numidia	Constantine / Bordj Saguiet er Roum / Cirta	171	230	171	230	mulieres;  nomen singulare;  tituli sepulcrales	D(is) M(anibus) / Celest[i]/na v(ixit) a(nnos) V	D M Celest na v a V	Dis Manibus Celestina vixit annos V	lapis		36.364519	6.608260						171 to 230
EDCS-08100286	ILAlg-02-01, 00998 = AntAfr-1973-133	Numidia	Constantine / Bordj Saguiet er Roum / Cirta	171	230	171	230	tituli sepulcrales;  tria nomina;  viri	D(is) M(anibus) / Caesenni/us Minn/ulus v(ixit) a(nnos) / XXXXX / h(ic) o(ssa) e(ius?)	D M Caesennius Minnulus v a XXXXX h o e	Dis Manibus Caesennius Minnulus vixit annos XXXXX hic ossa eius	lapis		36.364519	6.608260						171 to 230
EDCS-08100287	ILAlg-02-01, 01000 = AntAfr-1973-133	Numidia	Constantine / Bordj Saguiet er Roum / Cirta	171	230	171	230	mulieres;  tituli sepulcrales;  tria nomina	D(is) M(anibus) / Caesia / Novicia / vix(it) / an(nos) LX	D M Caesia Novicia vix an LX	Dis Manibus Caesia Novicia vixit annos LX	lapis		36.364519	6.608260						171 to 230
EDCS-08100288	ILAlg-02-01, 01007 = AntAfr-1973-133	Numidia	Constantine / Bordj Saguiet er Roum / Cirta	171	230	171	230	tituli sepulcrales;  viri	D(is) M(anibus) s(acrum) / Camurius Ira/[	D M s Camurius Ira	Dis Manibus sacrum Camurius Ira	lapis		36.364519	6.608260						171 to 230
EDCS-25600722	ILAlg-02-01, 01008 = AntAfr-1973-133	Numidia	Constantine / Bordj Saguiet er Roum / Cirta	171	230	171	230	tituli sepulcrales;  viri	D(is) M(anibus) / D(ecimus) Calvinius / [	D M D Calvinius	Dis Manibus Decimus Calvinius	lapis		36.364519	6.608260						171 to 230
EDCS-08100289	ILAlg-02-01, 01009 = AntAfr-1973-133	Numidia	Constantine / Bordj Saguiet er Roum / Cirta	171	230	171	230	tituli sepulcrales;  tria nomina;  viri	D(is) M(anibus) / L(ucius) Caninius / Ianuarius / v(ixit) a(nnos) XXV / h(ic) s(itus) e(st)	D M L Caninius Ianuarius v a XXV h s e	Dis Manibus Lucius Caninius Ianuarius vixit annos XXV hic situs est	lapis		36.364519	6.608260						171 to 230
EDCS-08100290	ILAlg-02-01, 01014	Numidia	Constantine / Bordj Saguiet er Roum / Cirta					tituli sepulcrales;  tria nomina;  viri	] / M(arci) fil(ius) Quir(ina) [Ca]/pito v(ixit) a(nnos) LXV / h(ic) s(itus) e(st)	M fil Quir pito v a LXV h s e	Marci filius Quirina Capito vixit annos LXV hic situs est	lapis		36.364519	6.608260						
EDCS-08100291	ILAlg-02-01, 01016 = AntAfr-1973-133	Numidia	Constantine / Bordj Saguiet er Roum / Cirta	-30	117	-30	117	mulieres;  tituli sepulcrales;  tria nomina	Carisia / Titi filia / Marcella / v(ixit) a(nnos) LXXXX	Carisia Titi filia Marcella v a LXXXX	Carisia Titi filia Marcella vixit annos LXXXX	lapis		36.364519	6.608260						-30 to 117
EDCS-08100292	ILAlg-02-01, 01018 = AntAfr-1973-133	Numidia	Constantine / Bordj Saguiet er Roum / Cirta	171	230	171	230	nomen singulare;  tituli operum;  tituli sepulcrales;  viri	D(is) M(anibus) / Carpus {AN} / v(ixit) a(nnos) LXXIII / h(ic) s(itus) e(st) / [o(ssa)] t(ibi) b(ene) q(uiescant)	D M Carpus AN v a LXXIII h s e t b q	Dis Manibus Carpus vixit annos LXXIII hic situs est ossa tibi bene quiescant	lapis		36.364519	6.608260						171 to 230
EDCS-08100293	ILAlg-02-01, 01020 = AntAfr-1973-133	Numidia	Constantine / Bordj Saguiet er Roum / Cirta	-30	117	-30	117	tituli sepulcrales;  tria nomina;  viri	Cassi/us Res/tutus / v(ixit) a(nnos) XVI	Cassius Restutus v a XVI	Cassius Restutus vixit annos XVI	lapis		36.364519	6.608260						-30 to 117
EDCS-08100294	ILAlg-02-01, 01021 = AntAfr-1973-133	Numidia	Constantine / Bordj Saguiet er Roum / Cirta	231	270	231	270	mulieres;  tituli sepulcrales;  tria nomina	Memori(a)e / Cassi(a)e Cas/tul(a)e matr(is) / v(ixit) an(n)i(s) CI / fili(i) posu/erunt	Memorie Cassie Castule matr v ani CI fili posuerunt	Memoriae Cassiae Castulae matris vixit annis CI filii posuerunt	lapis		36.364519	6.608260						231 to 270
EDCS-08100295	ILAlg-02-01, 01022 = AntAfr-1973-133	Numidia	Constantine / Bordj Saguiet er Roum / Cirta	171	230	171	230	mulieres;  tituli sepulcrales;  tria nomina	D(is) M(anibus) / Cassia / Dubita/ta v(ixit) a(nnos) / XXXV	D M Cassia Dubitata v a XXXV	Dis Manibus Cassia Dubitata vixit annos XXXV	lapis		36.364519	6.608260						171 to 230
EDCS-08100296	ILAlg-02-01, 01023 = AntAfr-1973-133	Numidia	Constantine / Bordj Saguiet er Roum / Cirta	-30	117	-30	117	mulieres;  tituli operum;  tituli sepulcrales;  tria nomina	Cassia L(uci) f(ilia) / Rufina v(ixit) a(nnos) LX / o(ssa) t(ibi) b(ene) q(uiescant)	Cassia L f Rufina v a LX o t b q	Cassia Luci filia Rufina vixit annos LX ossa tibi bene quiescant	lapis		36.364519	6.608260						-30 to 117
